ETF,In_Risk,In_Cost,Out_Return,Out_Liquidity,Out_Diversity,Out_Sentiment
XAR,0.44196050913238344,0.4950617283950618,0.5552494027794107,0.256197553533824,,0.7388346300281412
FXI,0.7118411250229753,0.9641975308641978,0.46585037837435067,0.6881712654421015,,0.30157258731998027
ARKK,0.9856689831995149,0.9888888888888892,0.4071428571428577,0.703447603753034,,0.20279755007449102
SSO,0.8061214322004232,1.0,0.5865268253292346,0.5945881160176074,,0.10089389173977821
VCR,0.5381370452745199,0.1740740740740741,0.37948964777913086,0.24306623056565635,,0.41241516305247483
DLN,0.1655124902064406,0.4086419753086421,0.4693259872206231,0.2548124483295267,,1.0
DIHP,0.19253943050247593,0.39629629629629637,0.4697537778942434,0.2951626928570622,,1.0
VOX,0.39054772439850743,0.1740740740740741,0.5303031872866295,0.2603447514583914,,0.5877669260056284
DFLV,0.261188677248443,0.3222222222222223,0.43782471455385363,0.30152854247776806,,0.46887932461513004
GSIE,0.2066636949250254,0.371604938271605,0.546843672516605,0.28596403339288945,,0.3514815427909287
DFIS,0.225032572853656,0.5444444444444446,0.5247622705798418,0.2837063329251195,,0.46887932461513004
EFAV,0.10781234337943188,0.3098765432098766,0.5432865161421508,0.287377942922331,,0.27967223969541477
SCHC,0.27821471408984527,0.16172839506172842,0.6440004614956614,0.2862384768202244,,0.15050488329746736
SPXL,1.0,1.0,0.6311541929666367,0.564933969988888,,0.1002979639132594
CGXU,0.39759184908941586,0.7296296296296299,0.6924018407911487,0.30586210614550935,,0.46887932461513004
KBWB,0.5724502874098689,0.4950617283950618,0.6550424757886951,0.38201481296456863,,0.7467306737295152
XMHQ,0.463447204574766,0.371604938271605,0.3332537774969351,0.26134889863917543,,0.35237543453070697
RECS,0.29922616355233006,0.2481481481481482,0.42659442027289474,0.27824373671688724,,0.6914583678198974
JHMM,0.37541627688217194,0.569135802469136,0.3747559953160004,0.25014054522711904,,0.3476080119185566
SCHK,0.30940332588999997,0.1,0.45826991262837413,0.3151390318699635,,0.6078794901506374
EWC,0.23268972790733378,0.6802469135802471,0.4682090763403178,0.41689554431485454,,0.30291342492964746
GNR,0.4341421062152194,0.5567901234567904,0.4479722112864342,0.25288435027257533,,0.19981791094189708
DSI,0.34373654311326124,0.371604938271605,0.4356393533692675,0.23231426354582752,,0.5838933951332562
XME,0.723700274834018,0.4950617283950618,0.5104535543509371,0.4307112687097572,,0.8851349114385038
ILF,0.5707947147684295,0.64320987654321,0.6757917581836905,0.38931876078910904,,0.942046018871048
LVHI,0.12833103123353903,0.5567901234567904,0.6684481764741046,0.2617422344277852,,0.3738288362853833
NLR,0.8014493194954843,0.7543209876543212,0.7934625788999099,0.25281809486123585,,0.7333222976328424
CGDG,0.12690344454076508,0.64320987654321,0.5176899731834561,0.26522595990882897,,0.7631186889587819
BKLC,0.30586920387631417,,0.4671152976320343,0.23982286248140097,,0.5490316172819071
FDN,0.5104339888872003,0.6679012345679014,0.3589200039165774,0.2842142237515054,,0.49346134745903003
REET,0.33385078038069593,0.23580246913580255,0.5433933920743353,0.32579839124213483,,0.15929481873861945
DISV,0.2360963216027958,0.5814814814814817,0.6122677236362333,0.2492353879074285,,1.0
FEZ,0.3031470147692382,0.42098765432098784,0.5633358406429971,0.37428109511821933,,0.33688131104121843
UPRO,1.0,1.0,0.6555004508566276,0.5443939305550287,,0.1
OMFL,0.24681464818573196,0.42098765432098784,0.32242140954919046,0.26569184211602415,,0.43178281741433544
RSPT,0.5479674737342888,0.5567901234567904,0.416683951049146,0.268121328338382,,0.3991557689124319
IYR,0.32569458793858147,0.5320987654320989,0.4201911900504822,0.5433223906006709,,0.2364674722728026
KRE,0.7200500283144913,0.4950617283950618,0.5592484101267003,0.6391136051796229,,0.29322959774871715
SLYG,0.5234909358387678,0.2481481481481482,0.3444852416301051,0.22034759766300643,,0.8910941897036916
SLYV,0.5754095256330262,0.2481481481481482,0.43026826388722755,0.2309733221652736,,0.8887104783976164
VTHR,0.3139454508172826,0.13703703703703707,0.45199258499108796,0.1990705303255202,,0.9810792915080288
EMLP,0.16082368169283262,1.0,0.5951723752952999,0.2216915315550636,,0.758649230259891
TSLL,1.0,1.0,0.5812689709194165,0.6605257633323695,,0.1
IVLU,0.2573862911823428,0.4456790123456792,0.6921505521216842,0.261587210753627,,0.36608177454063906
HELO,0.10239862357465758,0.6802469135802471,0.32196053192341306,0.22819599658639864,,0.8805164707829832
IFRA,0.3516061360546706,0.43333333333333346,0.48780074582713756,0.22196094402616004,,0.6588313193179938
NVDL,1.0,1.0,0.55,0.6353613164936938,,0.3243668266843239
MAGS,0.6719889948951674,0.42098765432098784,0.7214382326420199,0.3616399674115404,,0.1
IMTM,0.23700637149488024,0.43333333333333346,0.5443826345548566,0.2374967761535558,,0.25687800033107105
DON,0.3704126052828447,0.5320987654320989,0.473415613968901,0.20680660599026257,,0.34954477735474265
TECL,1.0,1.0,1.0,0.39254835630636786,,1.0
TDIV,0.44975921974006267,0.6802469135802471,0.5458437358210607,0.20257744298776828,,0.674027478894223
DEM,0.2714870921242777,0.840740740740741,0.670965433560032,0.22419187156722786,,0.7733984439662309
IXJ,0.2687128480236488,0.5567901234567904,0.2931705021191101,0.20801833000670508,,0.6048998510180436
EUFN,0.32298495039162367,0.6679012345679014,0.8060013970242674,0.29947698378537385,,0.2398940572752856
QTUM,0.5978563583935002,0.5567901234567904,0.6615870153291254,0.22035684880433346,,0.5664625062075817
USRT,0.34970494302162053,0.16172839506172842,0.49860866827820827,0.22557849354768428,,0.20115874855156435
IWX,0.17509446573774526,0.3098765432098766,0.44066069014923553,0.20857591223215488,,0.9474093693097171
AIA,0.4956522717495815,0.6802469135802471,0.5591658362187486,0.2017552006483816,,0.5313027644429732
SUSA,0.31098834412563353,0.371604938271605,0.414114723830561,0.20608396299450732,,1.0
XT,0.42200841657170307,0.6308641975308644,0.700112601586214,0.1987849897206148,,0.378894222810793
VIOO,0.5510838155723814,0.14938271604938275,0.3830025925690814,0.1973983677401584,,0.5165535507366331
VNQI,0.32471812788924215,0.21111111111111114,0.6102761186722805,0.21887119420038179,,0.4313358715444464
IDMO,0.23585861663086582,0.371604938271605,0.5828240002818246,0.2036772854528167,,0.2616454229432214
AAXJ,0.39023171356505304,0.9518518518518521,0.4789553608234775,0.26235304169319507,,0.4781162059261713
EWU,0.19492563368818516,0.6802469135802471,0.6344185220890616,0.3570119996300105,,0.1
SMLF,0.5047817637762575,0.2481481481481482,0.42595815310619645,0.19617855224871222,,0.8767919218672406
XOP,0.7884154629471101,0.4950617283950618,0.3800452503249764,0.43388652368071134,,0.21322628703856983
FLJP,0.3107309919937155,0.1740740740740741,0.7300988935670227,0.2652590322428931,,0.44548915742426765
DFGR,0.318220459439886,0.33456790123456803,0.5939074560376164,0.223815663055224,,0.1
FV,0.4377239750099452,1.0,0.3303350845211604,0.1928291610500486,,0.13337195828505216
IYF,0.30349358468317705,0.5320987654320989,0.5061222206849829,0.21365331733575488,,0.32883628538321474
GCOW,0.1573929686609074,0.8037037037037039,0.6782946680255203,0.21054031263206024,,0.4079457043535839
IMCG,0.38720241282797646,0.13703703703703707,0.36541444950242474,0.19341924817485,,0.33583843734481056
EEMV,0.1643226084855966,0.371604938271605,0.46936668924849334,0.22976372352418972,,0.46887932461513004
IVOO,0.4420908248379641,0.14938271604938275,0.3991066456699535,0.18340437118615027,,0.11579208740274793
JTEK,0.6946931797875595,0.8654320987654324,0.4155879761088814,0.2015751122000658,,0.9521767919218675
INTF,0.22205696674975411,0.2604938271604939,0.5787551660011463,0.20025015432123516,,0.30485019036583355
SPHD,0.19220012015236915,0.43333333333333346,0.6056946661890729,0.26076749695717055,,0.42224797219003485
ACWV,0.1,0.3098765432098766,0.40358877990771347,0.19633978725348167,,0.4012415163052476
FNDC,0.22365437258154364,0.5444444444444446,0.6614717738499981,0.19905983819785583,,0.2865254097003809
CALF,0.6476236174371255,0.7913580246913582,0.33459117240999375,0.33096111422171715,,0.9194007614633342
MLPX,0.31402937660301733,0.6185185185185188,0.7705327471652721,0.2047856492938515,,0.6291839099486841
IHI,0.3885569856555121,0.5320987654320989,0.1426059513074842,0.29550419186147336,,0.7121668597914255
BOTZ,0.6119155243704921,0.9024691358024695,0.3488891944238755,0.2771819726434818,,0.6674722728025163
VAW,0.41959874990537926,0.1740740740740741,0.3711161215611535,0.16992847235385974,,0.31512994537328265
PTLC,0.19157519408533033,0.8037037037037039,0.3722088738896671,0.1938140872328527,,0.47871213375269006
XYLD,0.20857296734171843,0.8037037037037039,0.5500587486536767,0.24646331859398887,,0.5217679192186725
NFRA,0.14049380428188035,0.64320987654321,0.6443013805933616,0.1717205060305548,,0.2543453070683662
USMC,0.3017947374371729,0.21111111111111114,0.43274935488168786,0.17530704052327373,,0.11057771892070853
LRGF,0.3148320372287525,0.16172839506172842,0.4638669049868995,0.18553162739474854,,0.795000827677537
USCA,0.30466693455931415,0.14938271604938275,0.45484510406254847,0.1653251234028128,,0.46887932461513004
IYH,0.27598130630655826,0.5320987654320989,0.28251791617624855,0.2150258142328002,,0.5932792584009271
GSUS,0.3039078764660681,0.14938271604938275,0.46110149575979387,0.17301543448332304,,0.39885780499917245
FRDM,0.3672705044686673,0.6679012345679014,0.6582015623574939,0.1821478079977127,,0.6387187551729848
FHLC,0.2599014983619353,0.1666666666666667,0.30304905424291284,0.1763625018022278,,0.5374110246647907
DCOR,0.31469839709443176,0.23580246913580255,0.43553570004883413,0.16904755019987472,,0.46887932461513004
SMMD,0.48116638124404587,0.2481481481481482,0.41144740560771564,0.17647727146358172,,0.8769409038238704
ILCG,0.4411487401897357,0.11234567901234568,0.4521117554078301,0.16473261798053265,,0.46887932461513004
IXC,0.43263506591318585,0.5567901234567904,0.5119429196880128,0.23320830510141694,,0.4572587319980137
REMX,1.0,0.7790123456790126,0.331340583532878,0.21474439427038822,,0.7322794239364345
PXF,0.2329755075882281,0.5938271604938274,0.6821992373976241,0.16163625845496044,,0.44250951829167373
QTEC,0.642228133751749,0.7419753086419756,0.39465876823656176,0.18081186547419675,,0.3525244164873367
PRFZ,0.5176550283169941,0.4827160493827163,0.3803860746266829,0.17445278217343438,,0.8529548088064891
IYY,0.30506157918221727,0.3098765432098766,0.44118232283559505,0.15658051742391144,,0.1
SQQQ,1.0,1.0,0.55,0.608622502290983,,0.19803012746234075
NUGO,0.4988239478604703,0.7543209876543212,0.42097326936257773,0.1686343391607089,,1.0
WTV,0.30877163215101555,0.21111111111111114,0.5089251093282078,0.15988404603614836,,0.9414500910445293
MDYG,0.4660767326566156,0.2481481481481482,0.3556373544670744,0.16889673966298968,,0.3391160403906639
CQQQ,0.9193942316618433,0.8654320987654324,0.39480620272417544,0.22377455125491513,,0.41375600066214213
AVSC,0.5667440397378272,0.371604938271605,0.39238278765098744,0.1606898714231968,,1.0
JMEE,0.463866624389981,0.3592592592592594,0.3912834466265307,0.16032984600485284,,0.46887932461513004
KOMP,0.5342920404597036,0.3098765432098766,0.4746903445342787,0.16195681859759298,,0.5034431385532198
FLIN,0.36125054145864155,0.29753086419753094,0.27536407125168116,0.19964894853896373,,0.8548915742426753
FUTY,0.330194913936959,0.1666666666666667,0.48756357484586454,0.17280891619315086,,0.6209899023340508
ITB,0.7452160536812255,0.5320987654320989,0.3623512577059051,0.36526335867627757,,0.17359708657507042
XSMO,0.4977734901621196,0.5074074074074075,0.4376903139856852,0.17674161867739313,,0.8444628372785965
MDYV,0.4201509900351042,0.2481481481481482,0.4300190853662793,0.17192010627338294,,0.33136897864591963
IPAC,0.30520613123703444,0.1740740740740741,0.6825696390948544,0.1587969616616408,,0.46321801026320153
SNPE,0.3115590836676112,0.18641975308641978,0.44903421636721297,0.1814965806189932,,0.4410196987253767
NULG,0.4216078240966652,0.38395061728395075,0.38382200782485504,0.15317758805794757,,0.3432875351762954
SECT,0.3710864258786587,0.914814814814815,0.38480217843256975,0.15555760835511118,,0.6802847210726702
DIVI,0.23357053043063117,0.1740740740740741,0.6647102117149976,0.16591654256478178,,0.3047012084092039
ARTY,0.7186006177807245,0.64320987654321,0.3870704004699897,0.18510416989651002,,0.6056447608011921
EQWL,0.21076359241232717,0.371604938271605,0.46445896056909425,0.14832410256665732,,0.6868399271643769
TSPA,0.29945677292439016,0.4827160493827163,0.43012068592717284,0.16122918017331228,,0.9404072173481215
USCL,0.3039260479503967,0.16172839506172842,0.4426929110575936,0.14756126444004172,,0.46887932461513004
HDEF,0.15736208165249863,0.1740740740740741,0.6249424322348762,0.16350297844743727,,0.40466810130773057
APUE,0.2969185941560695,0.4456790123456792,0.4479095469387533,0.15820852776760924,,0.46887932461513004
FSMD,0.39886746019957836,0.2481481481481482,0.42091134444978445,0.1570353621219786,,0.33434861777851355
ESML,0.5072290851229355,0.2728395061728396,0.38867790984403744,0.15585164312045027,,0.799917232246317
URNM,1.0,0.9888888888888892,0.7617162001222482,0.229538101895291,,0.8125806985598413
IHDG,0.2778334408468711,0.7790123456790126,0.40907553024986215,0.17431056164387548,,0.23587154444628378
EPI,0.3529549249940338,1.0,0.23628218936649392,0.24236451016726251,,0.6808806488991891
ICLN,0.7991109163196948,0.5444444444444446,0.2530961551416506,0.3933258033024003,,0.623820559510015
FNCL,0.3169197452094872,0.1666666666666667,0.4921385247165938,0.15109949213471235,,0.3081277934116869
SCHY,0.173454769085164,0.16172839506172842,0.5980468566865709,0.17148924543017574,,0.28429068035093535
SPUS,0.4038468484984802,0.6185185185185188,0.43090687075834816,0.17448595245225787,,0.11057771892070853
SKYY,0.6840552905976559,0.8037037037037039,0.3350533633604234,0.16893811359814587,,0.43163383545770584
EWW,0.679453687149026,0.6802469135802471,0.5478381903684173,0.33637985263810044,,0.4955470948518458
ACIO,0.12091964104986173,1.0,0.3130357956235523,0.14989340243949428,,0.46887932461513004
PABU,0.3541628142352441,0.18641975308641978,0.4128929897776111,0.14328472473175896,,1.0
SPGP,0.41184429768603775,0.5074074074074075,0.3326362500382964,0.1661882560159074,,0.46753848700546274
BSVO,0.5867768976194643,0.6185185185185188,0.43509239227890517,0.15756479435149115,,1.0
EPP,0.3670965410811009,0.64320987654321,0.5735351640357944,0.1803353787373708,,0.4973348783314022
QGRW,0.49134867161403967,0.4086419753086421,0.4572743683967919,0.15256386152104118,,0.9926998841251451
MLPA,0.22790526186768378,1.0,0.6502986389895233,0.14838607544464996,,0.6227776858136072
QGRO,0.4297879719112809,0.42098765432098784,0.3810797307697712,0.1397170229626305,,0.3639960271478233
JIVE,0.22098833756707487,0.7419753086419756,0.6638856645603742,0.13717643852044592,,0.5094024168184076
GUSA,0.3105208496014543,0.18641975308641978,0.451693776041904,0.1313250261101946,,0.46887932461513004
BGIG,0.17372221331776758,0.6185185185185188,0.4609139552067565,0.12758290071512363,,0.46887932461513004
FTHI,0.23082782919425965,1.0,0.6205571330657007,0.1737211351629968,,0.9699056447608013
FWD,0.6258270229773856,0.8654320987654324,0.5329838263738025,0.14328472473175896,,1.0
OIH,0.9114594746892908,0.4950617283950618,0.3773515773183582,0.19831455482027213,,0.4061579208740276
COWG,0.44878177590695023,0.6679012345679014,0.38500070014551246,0.17538158884559799,,0.4259725211057773
FAS,1.0,1.0,0.9128316851072169,0.22933581062350383,,0.5838933951332562
JMOM,0.33422676162738413,0.21111111111111114,0.47499368941986597,0.13471309552859548,,0.36861446780334395
PHO,0.32882233358905694,0.7913580246913582,0.292059153554978,0.1321578849835788,,0.533388511835789
ICF,0.33396526524691517,0.4580246913580248,0.45364855494116013,0.14452166849854972,,0.20726700877338194
DES,0.4791987780537408,0.5320987654320989,0.48721513546844486,0.14397975525758966,,0.9103128621089226
QDF,0.2821021736894155,0.5444444444444446,0.46206292665944904,0.129178107372481,,0.5977487170998181
CGIE,0.23001790900469254,0.7296296296296299,0.4237385351172421,0.15383311422474105,,0.46887932461513004
BBMC,0.451624233768418,0.14938271604938275,0.4267299906932743,0.1270453344561362,,0.3279423936434366
FIDU,0.36925229885871225,0.1666666666666667,0.4734775388816942,0.13253380621951005,,0.7261711637146169
IWL,0.31047806688877605,0.2481481481481482,0.45606024941955514,0.13386685976124282,,0.1283065717596425
IYJ,0.33732989604950986,0.5320987654320989,0.3936706956082516,0.12911270956084164,,0.46783645091872217
TCHP,0.4455266659022132,0.7666666666666668,0.42782727895819117,0.1403684097023424,,0.1
DFSU,0.3324236855798085,0.2481481481481482,0.4239227095860873,0.13626617324930967,,0.46887932461513004
IYG,0.34909109283904033,0.5320987654320989,0.46075305638237424,0.13331931461547547,,0.5756993875186229
NULV,0.22783950756627752,0.38395061728395075,0.4109004445173533,0.13979854716873066,,0.7389836119847709
XSOE,0.3619286702669685,0.4580246913580248,0.4745282758576853,0.16404218798399595,,0.5856811786128125
ARKQ,0.7510314942232004,0.9888888888888892,0.5773895401262399,0.14767577123309703,,0.5636318490316174
EWP,0.2900297694765126,0.6802469135802471,0.6655682762391015,0.17983691217743183,,0.3279423936434366
TILT,0.3285253140597419,0.371604938271605,0.4456821704016447,0.12329622823755085,,0.9943386856480718
PICK,0.7177698575339373,0.5444444444444446,0.5345834337272546,0.16868185857953394,,0.7334712795894721
PXH,0.3441787705532421,0.64320987654321,0.6765095728785706,0.15429468892259413,,0.9049495116702535
TMFC,0.36560849208320667,0.6802469135802471,0.4449148687509702,0.13275691972849843,,0.1
PSC,0.4608716990540154,0.5320987654320989,0.36214072845328715,0.12867187427980575,,0.8313524250951831
USD,1.0,1.0,0.6007213706041479,0.271605191911078,,0.7121668597914255
XSD,1.0,0.4950617283950618,0.449271387348486,0.130469804557309,,0.5527561661976496
FIW,0.3194949228023134,0.6925925925925928,0.3070329749112173,0.11722734995781921,,0.700993213044198
FLQL,0.3138118106829619,0.2481481481481482,0.4756144394902557,0.1246364545575799,,0.5594603542459858
DSTL,0.25316727268838435,0.5444444444444446,0.37081511637998843,0.13193316165724023,,0.5159576229101144
HEDJ,0.265274383536005,0.7790123456790126,0.3978584133607897,0.13055042520402543,,0.35744082105611663
JPEF,0.2890605689910053,0.6061728395061731,0.38793257051317354,0.12705197735517568,,0.46887932461513004
LIT,0.907761481388724,0.9888888888888892,0.2537104599885383,0.17263392211660536,,0.6329084588644265
FTXL,0.9866520051341457,0.8037037037037039,0.573331830477908,0.13393858154661664,,0.6808806488991891
RWR,0.3610422478194609,0.371604938271605,0.5653204838826593,0.15502570247828662,,0.14245985763946373
DGS,0.31262209292608,0.7790123456790126,0.6088714660861614,0.1410873666278573,,1.0
REGL,0.2925581840720719,0.5567901234567904,0.44302246725451255,0.11641423429590045,,0.39602714782320814
HACK,0.4721285664588231,0.8037037037037039,0.30290147628285813,0.12373994929230434,,0.4103294156596591
FLTW,0.5674841065269338,0.29753086419753094,0.687478824571347,0.1349611456110104,,0.4778182420129119
ICOW,0.2553341063504543,0.8654320987654324,0.4999186820277242,0.14413187699024702,,0.2294653203112068
IEV,0.23919945602492157,0.8037037037037039,0.5369485769167237,0.15632875617746295,,0.3489488495282239
TMSL,0.44696680415510526,0.7419753086419756,0.37741892107488356,0.1291530045493252,,0.1
USPX,0.3109092184442983,0.1,0.4630266972635263,0.12000255291769202,,0.41092534348617793
FDIS,0.5375663057325423,0.1666666666666667,0.38006632973745824,0.12520508095572802,,0.4423605363350439
IDU,0.29431318541068313,0.5320987654320989,0.46141231224865314,0.12389829081024059,,0.5097003807316671
IYT,0.5282995212148811,0.5320987654320989,0.3598802649640214,0.18687183345699768,,0.4159907300115876
PWB,0.41511643142736826,0.7419753086419756,0.4660139038480375,0.11502617896731983,,0.6187551729846054
RPV,0.26983467994761623,0.4950617283950618,0.5026675477787512,0.14458329000907555,,0.5046349942062573
RWJ,0.5969296126927467,0.5444444444444446,0.3817555301121287,0.13296522862219357,,0.9009269988412515
FCOM,0.39140391569345506,0.1666666666666667,0.5251086571977216,0.1277405844597949,,0.5990895547094853
FLQM,0.31314426586720695,0.43333333333333346,0.37727544863390866,0.12438475793847095,,0.33598741930144027
DFEV,0.30836459993195653,0.5938271604938274,0.5769997917221615,0.13092260105892947,,0.5733156762125478
GSEW,0.2875915112972504,0.1740740740740741,0.4336986347692265,0.11497082814181454,,0.18789935441152134
XCEM,0.3641576058737803,0.2604938271604939,0.6572741013173248,0.13528380664753203,,0.46887932461513004
DFAR,0.33724449458811556,0.29753086419753094,0.47811940209162535,0.16283475987697765,,0.36861446780334395
EMGF,0.3516844419161951,0.38395061728395075,0.5620116231218248,0.12065893750371097,,0.29159079622579054
ROBO,0.5548905098509946,1.0,0.30205570624331174,0.12047114570402924,,0.6549577884456217
VIOV,0.5680193229200653,0.18641975308641978,0.4110272300098085,0.11302132273216195,,0.7967886111570934
PKW,0.3440525539467156,0.8283950617283953,0.41315212307869476,0.1078345258923181,,0.7365999006786957
RPG,0.4960548317921653,0.4950617283950618,0.36899810413309275,0.15638420693652477,,0.5868730342658502
IYE,0.4464548872786261,0.5320987654320989,0.4304093966237803,0.19208286253586282,,0.4256745571925179
XNTK,0.6156373090795975,0.4950617283950618,0.5602818641917252,0.10952871375461247,,0.47156099983446464
QQEW,0.3883496758001044,0.7419753086419756,0.26468835313679784,0.1165574235233035,,0.19475252441648738
JEMA,0.37277354138435553,0.47037037037037055,0.5903825037079905,0.1130347486950892,,0.5610991557689126
ARKW,0.9331962094708794,1.0,0.7478133453561768,0.14219670669780665,,0.46306902830657193
DTD,0.18846611181106987,0.4086419753086421,0.47189843705095924,0.10183180100687961,,0.6187551729846054
EWL,0.22859741791178842,0.6802469135802471,0.4011652213620844,0.17618344212217904,,0.5229597748717102
MISL,0.3591950773475097,0.8037037037037039,0.4930219176447006,0.113728338818446,,0.7888925674557195
PSI,1.0,0.7543209876543212,0.5581154192966636,0.1183312856930808,,0.6513822214865089
EUSA,0.2887452140133995,0.1740740740740741,0.42567691401286095,0.10852637764872941,,0.5642277768581362
IAI,0.4574163747937405,0.5320987654320989,0.5190121379450885,0.11740490630317123,,0.5184903161728193
IMCB,0.3255620955519959,0.11234567901234568,0.41164475746844725,0.10131677409376894,,0.3379241847376263
SPGM,0.2567555812271314,0.1740740740740741,0.5133356508179214,0.11149567608217713,,0.4213540804502567
XHB,0.6745152779592186,0.4950617283950618,0.3849620508771821,0.32425033484456206,,0.16987253765932797
ASHR,0.6836313986059657,0.8654320987654324,0.40469910209207555,0.4620996639634698,,0.4355073663300779
HFXI,0.19804726752256369,0.3098765432098766,0.7431949476157842,0.12061196077028433,,0.2658169177288529
INFL,0.2861934999011878,1.0,0.42724386483147947,0.121649410496879,,0.5374110246647907
IVOG,0.4749424328073523,0.18641975308641978,0.3486234724268486,0.10206418677093576,,0.3270485019036584
USVM,0.4442039638668593,0.42098765432098784,0.49796595588800785,0.10305378513803548,,0.1
TAN,1.0,0.9271604938271607,0.1,0.22136891352706733,,0.8085581857308394
IYM,0.43308537273680964,0.5320987654320989,0.3837722339241782,0.10750630115813783,,0.4943552391988082
RODM,0.12705522336662184,0.42098765432098784,0.5954237500482292,0.1169387677834261,,0.34269160734977666
VFMO,0.5002749980338588,0.22345679012345687,0.4821233757926417,0.10079972349407362,,0.32481377255421295
BAI,,,,,0.19966569160050146,0.32064227776858145
QQQI,,,,,0.30883086421417305,0.5718258566462507
FENI,,,,,,1.0
FNGU,,,,,,0.1621254759145837
FELC,,,,,,0.6373779175633175
AKRE,,,,,,0.6962257904320478
FMDE,,,,,,1.0
FELG,,,,,,0.795447773547426
BLCR,,,,,,1.0
FESM,,,,,,1.0
GRNY,,,,,,0.9354908127793413
EAGL,,,,,,0.4392319152458204
QLTY,,,,,,1.0
MSLC,,,,,,0.46887932461513004
IDEF,,,,,,0.1
GPIX,,,,,,0.6621089223638472
GPIQ,,,,,,0.5524582022843901
FELV,,,,,,0.46887932461513004
BDYN,,,,,,0.46887932461513004
CGGE,,,,,,0.46887932461513004
CGMM,,,,,,1.0
KLMN,,,,,,0.46887932461513004
CGNG,,,,,,0.46887932461513004
ILOW,,,,,,0.46887932461513004
FEGE,,,,,,1.0
CGIC,,,,,,0.6686641284555539
CGCV,,,,,,1.0
BAFE,,,,,,0.46887932461513004
BDVL,,,,,,0.46887932461513004
RSSL,,,,,,0.1
SCHV,0.2187854888642723,0.11234567901234568,0.46745700484106956,0.5284907324411279,0.9269401345321706,0.7951498096341667
JIRE,0.2416892321563535,0.3592592592592594,0.5658046371528997,0.35188432185947294,,0.6933951332560835
XLG,0.3607206170617961,0.3098765432098766,0.4748481642193511,0.48086680346320054,0.37652831511262697,0.6467637808309884
FVD,0.1429110584399605,0.8160493827160495,0.4158699546371045,0.3757503842670961,0.7645390453338365,0.7652044363515976
FBCG,0.5713401872262087,0.7666666666666668,0.49886925837638535,0.29643292043835767,,0.6516801853997684
SIL,0.8847142567977875,0.8654320987654324,0.6626014427412084,0.3730452423707236,,0.4515974176460852
RING,0.8422070035760075,0.5444444444444446,0.6291253381424707,0.21475634582638373,,0.5217679192186725
CORO,,,,,,1.0
CWI,0.2269697809274388,0.43333333333333346,0.5897418440773301,0.19040866852820962,,0.3026154610163881
SPYX,0.30108408198081543,0.3098765432098766,0.4535605621894765,0.1590405949089392,,0.15050488329746736
FBT,0.40794395859842514,0.7296296296296299,0.23101928914129077,0.13974340729984358,,0.7535838437344812
FENY,0.47274225267744124,0.1666666666666667,0.4588651908223199,0.30075905140632064,,0.4596424433040889
PIEQ,,,,,,0.46887932461513004
GARP,0.46857130889244714,,0.4713991971017337,0.11736014321647345,,0.5596093362026155
KORU,1.0,1.0,0.6098512173128945,0.13180992030957803,,0.7821883794073831
SOXS,1.0,1.0,0.55,0.5068728033787131,,0.6694090382387023
TNA,1.0,1.0,0.5121405584936266,0.5545997027550656,,0.1
BIZD,0.5380180882318254,1.0,0.55,0.24303845925132966,,0.31021354080450264
